predicted_label,no,yes
0,0.9999586,4.1714393e-05
0,0.9999323,6.7677385e-05
0,0.99995905,4.092758e-05
0,0.9999747,2.5187186e-05
0,0.9999695,3.0643285e-05
0,0.99997663,2.3497152e-05
1,0.00014884872,0.9998513
0,0.999919,8.127321e-05
0,0.99996567,3.41803e-05
0,0.99995273,4.7425056e-05
0,0.9999723,2.770659e-05
1,0.0001521497,0.9998479
0,0.9999604,3.9864364e-05
0,0.9999781,2.2045446e-05
0,0.99997044,2.9789451e-05
0,0.9999752,2.4939534e-05
1,0.00017004731,0.9998297
0,0.9999461,5.371903e-05
0,0.9999752,2.4678053e-05
0,0.99996185,3.8091297e-05
0,0.99997383,2.620497e-05
1,0.00018537705,0.9998145
1,0.00019643197,0.99980354
0,0.9999666,3.3626642e-05
0,0.9999375,6.232349e-05
0,0.99995184,4.8169226e-05
0,0.999919,8.11226e-05
0,0.99995947,4.078805e-05
0,0.9999747,2.5152787e-05
0,0.9999709,2.891812e-05
0,0.99997616,2.3802237e-05
1,0.00015527745,0.9998445
0,0.99991274,8.7170476e-05
0,0.99996996,3.0176898e-05
0,0.9999586,4.1485717e-05
0,0.9999714,2.8651844e-05
1,0.00016507854,0.99983495
0,0.9999652,3.466906e-05
0,0.9999781,2.1901502e-05
0,0.99996704,3.3120497e-05
0,0.99997383,2.650077e-05
1,0.00015848203,0.9998417
0,0.9999614,3.8552767e-05
0,0.99997425,2.5797346e-05
0,0.9999647,3.556813e-05
0,0.99997425,2.5691576e-05
1,0.00016576635,0.99983406
0,0.9997883,0.00021186398
0,0.99958575,0.00041441925
0,0.99972486,0.00027528533
1,0.011065411,0.9889345
0,0.99991995,8.01794e-05
0,0.999958,4.1880572e-05
0,0.9999752,2.4911864e-05
0,0.9999695,3.0366888e-05
0,0.99997383,2.6248465e-05
1,0.00017048672,0.9998297
0,0.99990946,9.068532e-05
0,0.9999675,3.2518077e-05
0,0.9999509,4.9315102e-05
0,0.99996907,3.083236e-05
1,0.00016792219,0.99983215
0,0.99995273,4.7431568e-05
0,0.9999781,2.199815e-05
0,0.9999695,3.0727246e-05
0,0.99997383,2.6288448e-05
1,0.0002299003,0.99977016
0,0.9999175,8.2644925e-05
0,0.9999718,2.7991859e-05
0,0.9999552,4.50048e-05
0,0.99996907,3.103213e-05
1,0.00026325113,0.9997367
1,0.00022158606,0.9997783
0,0.9999647,3.533141e-05
0,0.99988174,0.00011817223
0,0.9999427,5.729792e-05
0,0.9998006,0.0001991964
1,0.0003339426,0.9996661
0,0.99994993,4.9983e-05
0,0.99974537,0.00025471608
0,0.9999152,8.478403e-05
0,0.99983174,0.00016839078
0,0.9999161,8.404364e-05
0,0.9999686,3.165526e-05
0,0.9999538,4.6177014e-05
0,0.9999718,2.8257824e-05
1,0.00017683944,0.9998231
0,0.9999643,3.5610832e-05
0,0.9999775,2.2436434e-05
0,0.99997044,2.9413208e-05
0,0.99997425,2.5985448e-05
1,0.0001531063,0.99984694
0,0.9999575,4.261538e-05
0,0.99997276,2.7155802e-05
0,0.99996275,3.7371217e-05
0,0.9999681,3.17707e-05
1,0.00017044088,0.9998297
0,0.99988174,0.00011833035
0,0.9999714,2.8683611e-05
0,0.9999471,5.300667e-05
0,0.99994993,5.0276918e-05
1,0.00019601278,0.999804
1,0.00028296348,0.999717
0,0.9999604,3.9774968e-05
0,0.99992424,7.605479e-05
0,0.99920136,0.0007986373
0,0.999907,9.297399e-05
1,0.0002865071,0.9997135
0,0.99995995,3.9896426e-05
0,0.99992424,7.596303e-05
0,0.99884236,0.0011575818
0,0.99994797,5.1904302e-05
0,0.99996185,3.8028866e-05
0,0.99997616,2.4129891e-05
0,0.9999714,2.8894194e-05
0,0.9999752,2.5007315e-05
1,0.00015328455,0.99984694
0,0.99994993,5.0203133e-05
0,0.99996996,3.0249046e-05
0,0.9999543,4.5934037e-05
0,0.9999709,2.895996e-05
1,0.00017308001,0.9998269
0,0.9999552,4.4987162e-05
0,0.9999718,2.8370425e-05
0,0.99995947,4.064837e-05
0,0.99997425,2.5964122e-05
1,0.00015430301,0.99984556
0,0.9996824,0.00031774564
1,0.006119176,0.9938809
0,0.999919,8.097567e-05
0,0.999876,0.0001239558
0,0.999816,0.0001842589
0,0.9999218,7.809234e-05
0,0.9999614,3.886352e-05
0,0.99994993,5.002668e-05
0,0.9999695,3.0661413e-05
1,0.00015549069,0.9998445
0,0.9999604,3.959754e-05
0,0.9999781,2.2169923e-05
0,0.9999681,3.2193002e-05
0,0.99997425,2.5932815e-05
1,0.00016825079,0.99983174
0,0.9999256,7.435551e-05
0,0.9999752,2.4636618e-05
0,0.999958,4.2076783e-05
0,0.99997336,2.6784068e-05
1,0.00020686733,0.99979305
1,0.00019659015,0.99980354
0,0.99996614,3.384206e-05
0,0.99988174,0.00011812109
0,0.9999504,4.94831e-05
0,0.99992424,7.598606e-05
0,0.9999543,4.6023048e-05
0,0.99997383,2.6084515e-05
0,0.9999675,3.2423814e-05
0,0.99997663,2.3631628e-05
1,0.00015904603,0.9998413
0,0.9999079,9.184358e-05
0,0.9999647,3.5125468e-05
0,0.9999509,4.9398695e-05
0,0.9999709,2.9305857e-05
1,0.00016950912,0.9998308
0,0.9999538,4.614329e-05
0,0.9999752,2.4973904e-05
0,0.99996704,3.3177595e-05
0,0.99997705,2.2803017e-05
1,0.00015971754,0.9998403
0,0.99994797,5.221888e-05
0,0.99997276,2.7031776e-05
0,0.9999552,4.500373e-05
0,0.99997336,2.6740605e-05
1,0.00017773926,0.99982214
0,0.9999384,6.155476e-05
0,0.99996996,3.0117642e-05
0,0.99995226,4.7815345e-05
0,0.9999752,2.4881665e-05
1,0.00017220674,0.99982786
1,0.00034341362,0.99965656
0,0.9999432,5.7033834e-05
0,0.9996005,0.00039967848
0,0.9999008,9.929211e-05
0,0.9998417,0.0001582665
0,0.9999047,9.550787e-05
0,0.99995947,4.040781e-05
0,0.99994427,5.5920034e-05
0,0.9999709,2.9142177e-05
1,0.00016347582,0.9998365
0,0.9994763,0.00052361033
0,0.9998931,0.000106914384
1,0.004423768,0.99557614
0,0.8929517,0.10704827
0,0.9990132,0.0009868088
0,0.9999013,9.8625074e-05
0,0.9999409,5.9082424e-05
0,0.9997835,0.00021638944
0,0.9990406,0.0009594333
1,0.0012374162,0.9987627
1,0.006308611,0.9936914
0,0.9999042,9.589137e-05
0,0.9997206,0.00027957754
0,0.7122651,0.2877349
0,0.99952775,0.00047204475
0,0.9999614,3.8748458e-05
0,0.99997663,2.3485256e-05
0,0.9999686,3.145778e-05
0,0.99995995,3.995373e-05
1,0.00022743802,0.9997726
0,0.99793905,0.0020609053
0,0.99991274,8.71842e-05
0,0.9996449,0.00035503553
0,0.9985549,0.0014451726
1,0.010356467,0.98964363
0,0.99996334,3.6892496e-05
0,0.9999781,2.182571e-05
0,0.9999718,2.8349898e-05
0,0.9999775,2.2325677e-05
1,0.00016159873,0.99983835
0,0.9999495,5.0547587e-05
0,0.99997663,2.3319164e-05
0,0.9999643,3.5933142e-05
0,0.9999747,2.5157467e-05
1,0.00017313549,0.9998269
1,0.00025574764,0.9997441
0,0.9999714,2.8471088e-05
0,0.99995565,4.420425e-05
0,0.99997425,2.58951e-05
0,0.9998231,0.00017689847
0,0.9999586,4.1529776e-05
0,0.9999752,2.4731797e-05
0,0.99996907,3.0834773e-05
0,0.99997705,2.2900715e-05
1,0.00014887654,0.9998513
0,0.9999304,6.953834e-05
0,0.9999652,3.510524e-05
0,0.99995136,4.880168e-05
0,0.9999723,2.7618638e-05
1,0.00015613738,0.999844
1,0.00038501841,0.999615
0,0.9999714,2.8891822e-05
0,0.99994516,5.4969034e-05
0,0.999958,4.22051e-05
0,0.9997335,0.00026676484
0,0.99992996,7.0034366e-05
0,0.9999752,2.508454e-05
0,0.99996185,3.808719e-05
0,0.9999747,2.541033e-05
1,0.00017624293,0.9998236
1,0.0002469822,0.99975306
0,0.9999695,3.0799856e-05
0,0.99995226,4.7842346e-05
0,0.9999686,3.149867e-05
0,0.99981695,0.00018299592
0,0.9999547,4.5459106e-05
0,0.9999747,2.5121097e-05
0,0.9999714,2.8869455e-05
0,0.9999752,2.4687044e-05
1,0.00017249801,0.9998274
1,0.00023512608,0.9997649
0,0.99991035,8.965967e-05
0,0.999826,0.0001739224
0,0.99996275,3.717192e-05
0,0.9999384,6.1773404e-05
1,0.0010010801,0.99899894
0,0.99995613,4.4025026e-05
0,0.9999432,5.6575213e-05
0,0.9999643,3.5781723e-05
0,0.99963105,0.0003689533
0,0.9999509,4.926231e-05
0,0.9999723,2.77348e-05
0,0.99996185,3.8144262e-05
0,0.99997425,2.5805048e-05
1,0.00017665065,0.9998236
1,0.00022554718,0.99977446
0,0.9999666,3.326532e-05
0,0.99992996,7.000512e-05
0,0.99996334,3.6918576e-05
0,0.99982446,0.0001754559
0,0.99995905,4.1112304e-05
0,0.9999757,2.4398922e-05
0,0.99997044,2.9763838e-05
0,0.99997616,2.3910077e-05
1,0.00016962136,0.9998302
0,0.999907,9.2917e-05
0,0.99996567,3.443688e-05
0,0.99995565,4.4533364e-05
0,0.99997276,2.746108e-05
1,0.00019024393,0.99980974
0,0.999957,4.3116157e-05
0,0.99997705,2.3052631e-05
0,0.99996907,3.0965024e-05
0,0.99997705,2.2976164e-05
1,0.00017555497,0.99982446
0,0.99994993,4.99164e-05
0,0.9999747,2.5190044e-05
0,0.9999623,3.788671e-05
0,0.99997336,2.684132e-05
1,0.00019642785,0.99980354
1,0.00026588704,0.9997341
0,0.99975586,0.00024433815
0,0.9997631,0.00023691484
0,0.99994904,5.1237064e-05
0,0.999854,0.00014602554
0,0.9999566,4.3379703e-05
0,0.9999757,2.4515704e-05
0,0.99996996,3.0206036e-05
0,0.99997616,2.4100547e-05
1,0.00015760332,0.99984264
0,0.99989945,0.00010073855
0,0.9999666,3.3311353e-05
0,0.9999504,4.9814204e-05
0,0.9999709,2.8920105e-05
1,0.00017902876,0.99982125
0,0.9999304,6.955433e-05
0,0.99997616,2.3845452e-05
0,0.99996996,2.996071e-05
0,0.99997663,2.3187264e-05
1,0.00016900455,0.99983126
0,0.9999586,4.1502615e-05
0,0.9999686,3.159485e-05
0,0.9999647,3.5411358e-05
0,0.99997336,2.6563903e-05
1,0.0001747272,0.99982554
1,0.00020981005,0.99979013
0,0.9999623,3.7501068e-05
0,0.9999332,6.6775014e-05
0,0.99996907,3.1226315e-05
0,0.99994135,5.861599e-05
0,0.999957,4.300421e-05
0,0.9999723,2.7539285e-05
0,0.99996704,3.2808235e-05
0,0.9999757,2.4289293e-05
1,0.00016073507,0.99983925
0,0.99992317,7.678358e-05
0,0.9999652,3.4872133e-05
0,0.99995184,4.8115784e-05
0,0.9999723,2.7832466e-05
1,0.00017087265,0.9998293
0,0.9999438,5.6236106e-05
0,0.9999781,2.2199416e-05
0,0.9999723,2.7680311e-05
0,0.9999775,2.250816e-05
1,0.00017909451,0.99982077
1,0.0003366812,0.9996635
0,0.9999652,3.4790086e-05
0,0.99995184,4.820176e-05
0,0.9999686,3.133935e-05
0,0.99988884,0.00011135439
0,0.9999586,4.1536747e-05
0,0.9999747,2.5468338e-05
0,0.99996567,3.4356122e-05
0,0.9999747,2.5228703e-05
1,0.0001752965,0.99982446
0,0.9999504,4.9612856e-05
0,0.9999747,2.545809e-05
0,0.99996996,3.0079495e-05
0,0.9999752,2.4726818e-05
1,0.00017773129,0.99982214
0,0.99992085,7.9215286e-05
0,0.99996907,3.098227e-05
0,0.9999586,4.14892e-05
0,0.9999723,2.7791672e-05
1,0.00017655027,0.9998236
0,0.99995905,4.1105952e-05
0,0.9999786,2.1573e-05
0,0.9999709,2.9175297e-05
0,0.9999775,2.2641923e-05
1,0.00016058078,0.99983925
0,0.99995995,4.0350275e-05
0,0.99997425,2.5758749e-05
0,0.9999666,3.3449578e-05
0,0.99997383,2.6238455e-05
1,0.00016528,0.9998345
1,0.00022133937,0.99977875
0,0.9999652,3.4631194e-05
0,0.99992085,7.938719e-05
0,0.9999604,3.974191e-05
0,0.9999366,6.3396714e-05
0,0.9999586,4.134637e-05
0,0.99997425,2.5785193e-05
0,0.99996907,3.117659e-05
0,0.99997616,2.3815272e-05
1,0.00015268083,0.9998474
0,0.9999142,8.577337e-05
0,0.9999686,3.16913e-05
0,0.99995565,4.436275e-05
0,0.99997276,2.7450526e-05
1,0.00015808156,0.99984217
0,0.99996704,3.2810425e-05
0,0.9999786,2.128887e-05
0,0.9999681,3.1796953e-05
0,0.99997383,2.6082575e-05
1,0.00015837657,0.9998417
1,0.0005558414,0.9994441
0,0.99984837,0.00015149816
0,0.9999084,9.1728056e-05
0,0.99985266,0.000147578
0,0.99991274,8.717463e-05
1,0.00077938614,0.9992206
0,0.99995995,4.0251733e-05
0,0.9999152,8.470741e-05
0,0.9999142,8.591844e-05
0,0.99935126,0.00064873975
0,0.99995995,4.008819e-05
0,0.99997705,2.31603e-05
0,0.9999718,2.831847e-05
0,0.99997616,2.4047376e-05
1,0.00018374578,0.9998165
0,0.99992317,7.6723925e-05
0,0.9999686,3.1373384e-05
0,0.9999614,3.8671853e-05
0,0.99997276,2.73703e-05
1,0.00017488524,0.99982494
0,0.9987008,0.0012992464
0,0.9998699,0.00013012788
1,0.00028681572,0.9997132
0,0.99971485,0.00028509303
0,0.99987406,0.0001259536
0,0.999806,0.00019391697
0,0.9998722,0.00012791864
0,0.99896836,0.0010317034
0,0.9999471,5.29199e-05
1,0.0005104658,0.9994897
0,0.9998622,0.00013798523
0,0.99994516,5.505176e-05
0,0.9998131,0.00018681066
0,0.9999395,6.0448983e-05
1,0.00027004685,0.9997301
0,0.9999533,4.6953293e-05
0,0.99997425,2.5625166e-05
0,0.9999675,3.250372e-05
0,0.9999709,2.9297305e-05
1,0.00018874578,0.99981123
0,0.99991316,8.6953776e-05
0,0.9999623,3.7965197e-05
0,0.9999495,5.0660325e-05
0,0.99996567,3.4455607e-05
1,0.0001995592,0.9998006
0,0.9999461,5.3926604e-05
0,0.9999775,2.2323995e-05
0,0.99997044,2.9776329e-05
0,0.9999757,2.4285726e-05
1,0.00017083567,0.9998293
0,0.9999432,5.6606943e-05
0,0.99997383,2.6455999e-05
0,0.9999647,3.531113e-05
0,0.99997336,2.6565169e-05
1,0.00016868924,0.99983126
1,0.00021394838,0.99978584
0,0.9999652,3.4683777e-05
0,0.99990606,9.3905735e-05
0,0.99995226,4.7750636e-05
0,0.9999409,5.9087444e-05
0,0.99995995,3.990499e-05
0,0.99997663,2.3454795e-05
0,0.99997044,2.9720044e-05
0,0.9999757,2.4278777e-05
1,0.00016580762,0.99983406
0,0.99992037,7.946233e-05
0,0.99996614,3.3735083e-05
0,0.99995226,4.7605314e-05
0,0.9999718,2.8163606e-05
1,0.00017189827,0.99982834
0,0.9999652,3.5086665e-05
0,0.9999775,2.2422359e-05
0,0.99997276,2.7391765e-05
0,0.9999781,2.1880584e-05
1,0.00016048831,0.9998397
1,0.00032852744,0.99967146
0,0.9999723,2.7914923e-05
0,0.9999461,5.391375e-05
0,0.9999652,3.4635454e-05
0,0.99991083,8.9169094e-05
0,0.9999552,4.4742723e-05
0,0.9999747,2.5325899e-05
0,0.9999652,3.4889763e-05
0,0.9999752,2.4916668e-05
1,0.00017542094,0.99982446
0,0.99994797,5.1868035e-05
0,0.99997705,2.3085084e-05
0,0.9999709,2.9107981e-05
0,0.99997616,2.4097284e-05
1,0.00018117728,0.9998188
0,0.9999409,5.9189075e-05
0,0.9999675,3.2653476e-05
0,0.9999566,4.337511e-05
0,0.99997336,2.6994938e-05
1,0.00016368738,0.9998365
0,0.9999623,3.7533984e-05
0,0.99997705,2.2863378e-05
0,0.99996275,3.7420545e-05
0,0.99997383,2.6134365e-05
1,0.00016447212,0.99983555
0,0.9999547,4.5523233e-05
0,0.9999752,2.478953e-05
0,0.9999533,4.7025664e-05
0,0.9999714,2.8527946e-05
1,0.00018043257,0.9998197
0,0.988511,0.011489025
0,0.9998088,0.00019122909
0,0.9993686,0.00063129107
0,0.99530035,0.0046996037
0,0.9998727,0.00012731098
0,0.99980736,0.00019253712
0,0.9997173,0.0002828963
1,0.004918533,0.9950814
0,0.99689263,0.003107448
0,0.99992365,7.635421e-05
0,0.9999179,8.228411e-05
0,0.9999638,3.6160614e-05
0,0.99994475,5.5444605e-05
0,0.9999686,3.1376705e-05
1,0.0001727708,0.9998274
0,0.9999547,4.5158886e-05
0,0.99997705,2.3111008e-05
0,0.9999675,3.2518354e-05
0,0.9999752,2.507509e-05
1,0.0001919576,0.99980783
1,0.00040735007,0.99959266
0,0.9999247,7.55067e-05
0,0.9999327,6.711698e-05
0,0.99993086,6.93166e-05
0,0.9999184,8.1399725e-05
0,0.99992424,7.5980126e-05
0,0.99997044,2.943108e-05
0,0.99995226,4.7868634e-05
0,0.99996275,3.704904e-05
1,0.0003173928,0.9996824
0,0.99995905,4.1209893e-05
0,0.9999752,2.5048514e-05
0,0.99997044,2.969004e-05
0,0.99997383,2.651834e-05
1,0.00017140177,0.9998288
0,0.96931636,0.030683696
0,0.99996996,2.987406e-05
0,0.9999495,5.0641578e-05
0,0.9999643,3.5981357e-05
1,0.0010966581,0.99890345
0,0.99996185,3.7997004e-05
0,0.9999791,2.1083231e-05
0,0.9999714,2.8892924e-05
0,0.99997663,2.3381874e-05
1,0.00016107911,0.9998388
0,0.9999461,5.401565e-05
0,0.99997336,2.681763e-05
0,0.9999638,3.6257406e-05
0,0.99997383,2.629993e-05
1,0.00017343658,0.9998265
1,0.00019982124,0.99980015
0,0.99991703,8.303306e-05
0,0.9999156,8.454382e-05
0,0.99996567,3.4416295e-05
0,0.999929,7.1243834e-05
0,0.99995136,4.8855694e-05
0,0.9999752,2.465373e-05
0,0.9999686,3.143028e-05
0,0.99997616,2.3927345e-05
1,0.00016552939,0.9998345
0,0.9999142,8.6100954e-05
0,0.99996907,3.091112e-05
0,0.9999547,4.5367207e-05
0,0.99997276,2.7428048e-05
1,0.00015959224,0.9998403
0,0.9999533,4.666153e-05
0,0.99996567,3.428591e-05
0,0.99994797,5.2147818e-05
0,0.99995184,4.8267633e-05
1,0.0005111778,0.99948895
0,0.9970772,0.0029228237
0,0.99922925,0.00077086425
0,0.999661,0.00033913288
0,0.9994497,0.00055049505
0,0.9945873,0.005412523
0,0.99992085,7.914091e-05
0,0.9999675,3.2587148e-05
0,0.99995136,4.8831287e-05
0,0.9999218,7.827188e-05
1,0.0003553529,0.9996449
0,0.99965966,0.00034026903
0,0.99993706,6.3176776e-05
0,0.99989796,0.0001019977
0,0.99979645,0.0002036827
0,0.775926,0.22407402
0,0.9998584,0.00014171461
0,0.9999604,3.9858165e-05
0,0.9999471,5.2908184e-05
0,0.9999575,4.235805e-05
1,0.00042465254,0.99957526
0,0.9999666,3.34483e-05
0,0.9999795,2.076377e-05
0,0.9999723,2.7787113e-05
0,0.9999781,2.1908376e-05
1,0.00014538775,0.9998545
1,0.0013241657,0.9986757
0,0.8967792,0.10322065
0,0.99984556,0.00015439723
0,0.9998693,0.00013050968
0,0.9999079,9.211727e-05
0,0.9999399,6.0127586e-05
0,0.9999723,2.7684167e-05
0,0.9999427,5.7087273e-05
0,0.99996567,3.41541e-05
1,0.00019397987,0.999806
0,0.9999623,3.7647773e-05
0,0.99997705,2.30023e-05
0,0.9999718,2.818298e-05
0,0.9999757,2.4407858e-05
1,0.00016359202,0.9998365
0,0.99993426,6.574378e-05
0,0.99997044,2.9758019e-05
0,0.99996185,3.8032238e-05
0,0.9999723,2.7885946e-05
1,0.00017095382,0.9998293
0,0.99996614,3.3797874e-05
0,0.9999775,2.2270473e-05
0,0.9999652,3.5057197e-05
0,0.9999438,5.6140823e-05
1,0.00017040479,0.9998297
0,0.99941206,0.00058789796
0,0.99807334,0.0019267057
0,0.9992354,0.000764578
1,0.0014785638,0.9985215
0,0.99970675,0.00029321582
0,0.99968576,0.0003139893
0,0.9999652,3.4845074e-05
0,0.99992424,7.606596e-05
0,0.99798054,0.002019596
1,0.00047158852,0.99952835
0,0.999957,4.3169723e-05
0,0.99997663,2.3572902e-05
0,0.99996614,3.386954e-05
0,0.99986607,0.00013380265
1,0.00024286292,0.99975735
0,0.99994224,5.7898626e-05
0,0.9999686,3.130497e-05
0,0.999958,4.2121545e-05
0,0.99995273,4.7125603e-05
1,0.0002198168,0.9997802
0,0.9999586,4.1644515e-05
0,0.9999781,2.1997688e-05
0,0.99996334,3.664616e-05
0,0.9999609,3.9193328e-05
1,0.00015804419,0.99984217
0,0.9999566,4.3442422e-05
0,0.99997276,2.7464745e-05
0,0.9999623,3.7757727e-05
0,0.9999609,3.937454e-05
1,0.00018640456,0.99981356
0,0.9997267,0.0002729842
0,0.9967618,0.0032381911
0,0.9995576,0.00044231306
1,0.0040927664,0.99590707
0,0.9999175,8.262396e-05
0,0.99995613,4.379296e-05
0,0.99997616,2.3830058e-05
0,0.99996907,3.119479e-05
0,0.9999638,3.6243197e-05
1,0.00016092634,0.99983925
0,0.9999027,9.7409065e-05
0,0.99996704,3.2868364e-05
0,0.9999543,4.5912795e-05
0,0.99995995,4.0234e-05
1,0.00016708845,0.9998331
0,0.9999604,3.9672195e-05
0,0.99997705,2.28622e-05
0,0.9999666,3.3610486e-05
0,0.9999695,3.0704865e-05
1,0.00015296636,0.99984694
0,0.99995184,4.8422175e-05
0,0.9999709,2.9186676e-05
0,0.9999543,4.561397e-05
0,0.99996614,3.409692e-05
1,0.00019963266,0.99980015
0,0.9990096,0.0009904031
0,0.977511,0.022489095
0,0.9997435,0.0002563821
1,0.3100202,0.68997985
0,0.9999247,7.559266e-05
0,0.9999547,4.5547637e-05
0,0.9999752,2.4778348e-05
0,0.99996907,3.1019703e-05
0,0.99997425,2.6032129e-05
1,0.00015454117,0.99984556
0,0.99989605,0.000104149076
0,0.9999638,3.626851e-05
0,0.99994856,5.1453106e-05
0,0.99996334,3.6786645e-05
1,0.00017892329,0.99982125
0,0.9999614,3.850001e-05
0,0.9999781,2.1820506e-05
0,0.9999647,3.515469e-05
0,0.99995995,4.02896e-05
1,0.00022459052,0.9997754
1,0.0018700693,0.9981299
0,0.99988174,0.000118332704
0,0.995648,0.0043518418
0,0.9905601,0.009439883
0,0.9999223,7.757496e-05
0,0.9997635,0.00023655024
0,0.99997336,2.6996688e-05
0,0.99993426,6.562764e-05
0,0.99988407,0.00011574696
1,0.00034088484,0.9996592
0,0.99992746,7.2566734e-05
0,0.9999775,2.2647884e-05
0,0.99996334,3.6894467e-05
0,0.99994904,5.1198673e-05
1,0.00032442575,0.99967575
0,0.99989605,0.00010411044
0,0.9999686,3.1324653e-05
0,0.99995565,4.421589e-05
0,0.99996275,3.7148035e-05
1,0.0002410686,0.9997587
0,0.9999575,4.2395066e-05
0,0.99997663,2.3464077e-05
0,0.99997044,2.9453853e-05
0,0.9999775,2.2393253e-05
1,0.00016015682,0.9998397
0,0.99994797,5.2185726e-05
0,0.99997425,2.5754596e-05
0,0.9999647,3.5428217e-05
0,0.9999747,2.5510466e-05
1,0.00016926067,0.9998308
1,0.0002099762,0.99979013
0,0.9999609,3.9302133e-05
0,0.99992037,7.9755686e-05
0,0.99996996,3.0148363e-05
0,0.9999384,6.179326e-05
0,0.9999575,4.2594173e-05
0,0.9999757,2.4360046e-05
0,0.99996907,3.1154537e-05
0,0.99997663,2.3543e-05
1,0.00015893747,0.9998413
0,0.99992085,7.924929e-05
0,0.99996334,3.694418e-05
0,0.9999509,4.937609e-05
0,0.9999718,2.8198976e-05
1,0.00015596862,0.999844
0,0.99995995,4.0065755e-05
0,0.99997616,2.380008e-05
0,0.99996614,3.3994707e-05
0,0.9999723,2.7830527e-05
1,0.00017107827,0.9998288
0,0.9998374,0.00016259286
0,0.99997616,2.3789165e-05
0,0.99994904,5.093316e-05
0,0.9999666,3.3629145e-05
1,0.00022322433,0.9997769
1,0.00022140988,0.99977875
0,0.99996704,3.283431e-05
0,0.9999161,8.38045e-05
0,0.9999295,7.06025e-05
0,0.99990654,9.36245e-05
0,0.9999504,4.9843526e-05
0,0.9999757,2.4346065e-05
0,0.9999681,3.180502e-05
0,0.99996996,2.991152e-05
1,0.00016899842,0.99983126
1,0.0002390382,0.99976104
0,0.99996704,3.2990778e-05
0,0.9999295,7.04681e-05
0,0.99995136,4.8852853e-05
0,0.99992996,7.010332e-05
0,0.99996704,3.3077064e-05
0,0.9999775,2.2238488e-05
0,0.99997044,2.939966e-05
0,0.99997616,2.385728e-05
1,0.00016584352,0.99983406
0,0.9999427,5.721459e-05
0,0.9931864,0.00681368
0,0.9988341,0.00116594
0,0.9999686,3.135693e-05
1,0.020549852,0.9794502
0,0.99984604,0.00015412389
0,0.99817014,0.0018298695
0,0.9987538,0.0012461157
0,0.999939,6.109718e-05
1,0.002417563,0.9975825
0,0.99995995,4.018779e-05
0,0.9999747,2.5207875e-05
0,0.9999709,2.9055096e-05
0,0.9999752,2.4849887e-05
1,0.00015790436,0.99984217
0,0.9998593,0.00014057531
0,0.99976104,0.00023908836
1,0.0005762298,0.99942374
0,0.9999366,6.324032e-05
0,0.99985033,0.00014956445
0,0.99996275,3.7182628e-05
0,0.9999757,2.4292582e-05
0,0.9999681,3.1783307e-05
0,0.99997705,2.2985501e-05
1,0.00016524801,0.99983495
0,0.9996096,0.00039024148
0,0.99995136,4.8802423e-05
1,0.00024724944,0.9997526
0,0.9999247,7.534831e-05
0,0.9999227,7.749747e-05
0,0.9999552,4.5021883e-05
0,0.9999709,2.9241592e-05
0,0.9999427,5.722747e-05
0,0.9999675,3.23309e-05
1,0.00018966928,0.99981016
0,0.99995613,4.3860422e-05
0,0.9999752,2.487433e-05
0,0.99996334,3.6688507e-05
0,0.9999752,2.506567e-05
1,0.00020424019,0.999796
0,0.999939,6.1003324e-05
0,0.9999647,3.553023e-05
0,0.9999543,4.5830333e-05
0,0.9999714,2.8754603e-05
1,0.00017106587,0.9998288
1,0.00028341205,0.9997166
0,0.99996996,3.0093437e-05
0,0.99993086,6.919501e-05
0,0.9999666,3.3540233e-05
0,0.9998308,0.00016947808
0,0.99994993,5.019892e-05
0,0.99997276,2.7067117e-05
0,0.99996334,3.6702433e-05
0,0.99997383,2.617717e-05
1,0.00017396269,0.999826
0,0.999929,7.115556e-05
0,0.9999638,3.649163e-05
0,0.99994224,5.775756e-05
0,0.9999718,2.7958671e-05
1,0.00019467132,0.9998054
0,0.9999552,4.4899338e-05
0,0.99997383,2.6101387e-05
0,0.9999686,3.135352e-05
0,0.9999757,2.4504438e-05
1,0.00016752005,0.99983263
1,0.00023112477,0.99976873
0,0.99992996,7.021734e-05
0,0.9999079,9.2308626e-05
0,0.9999614,3.8659615e-05
0,0.99993134,6.863787e-05
0,0.9999647,3.5376088e-05
0,0.9999786,2.1724949e-05
0,0.9999652,3.4859164e-05
0,0.99997705,2.3027274e-05
1,0.00014892525,0.9998513
0,0.99995273,4.726842e-05
0,0.99997336,2.6838481e-05
0,0.9999223,7.796575e-05
0,0.9999723,2.783175e-05
1,0.000203326,0.9997969
0,0.9963857,0.003614386
0,0.9999404,5.9714886e-05
1,0.0002200345,0.9997802
0,0.999919,8.1003e-05
0,0.99993515,6.469107e-05
0,0.9999566,4.3310505e-05
0,0.9999752,2.4774781e-05
0,0.99996996,3.026642e-05
0,0.99997616,2.396665e-05
1,0.0001546206,0.99984556
0,0.99992365,7.633004e-05
0,0.9999647,3.5179306e-05
0,0.9999471,5.2803844e-05
0,0.9999709,2.9309547e-05
1,0.00016163108,0.99983835
0,0.9999538,4.6139863e-05
0,0.9999791,2.1275759e-05
0,0.9999718,2.8203227e-05
0,0.99997663,2.3423432e-05
1,0.00022114863,0.99977875
1,0.00037683567,0.9996232
0,0.9999695,3.056536e-05
0,0.9999547,4.5397333e-05
0,0.9999695,3.0518786e-05
